,x,y,species
87,0.753187543038681,-0.9472024304635587,cat
88,-0.9237855599574107,1.6130269500693675,cat
89,-0.6176698657267394,1.2136395052145152,cat
90,0.1127867936702922,0.284780069286662,dog
91,0.9788198066166893,-1.3861116661058372,cat
92,0.04254573146639662,-1.0382307321037865,cat
93,0.771557633081712,-1.4224010624339445,cat
94,-0.12016562547971077,-0.3903935506349281,cat
95,-0.5212306890056189,0.42404246635486964,cat
96,0.04440895505655451,0.5907029579554848,dog
97,0.24525920067349505,0.05946465753714625,dog
98,-0.013728301135151888,0.9048248460414166,cat
99,0.5340293284772086,-0.0297230508229136,dog
100,-0.8323324365462452,1.7381635305669596,cat
101,-0.23322891228042897,-0.024013916041073058,cat
102,-0.7190725033316563,0.43756789602575363,cat
103,0.03764786975803336,0.0603006664751502,dog
104,0.36766688695739624,-0.11216503032457892,dog
105,-0.3146306657229201,-0.6436145770189095,cat
106,0.6951957493946193,0.04573639819690789,dog
107,-0.3625950673058804,-0.16891694722266282,cat
108,-0.7416807170781112,0.5566295387225362,cat
109,0.08499091585772556,0.5634220959008074,dog
110,0.6179211339812953,-0.4737453281250461,dog
111,0.33218373243593335,-1.2087866460948433,cat
112,-0.23606055506332013,0.25471026611837444,cat
113,-0.3163937546550626,-0.038884955674980404,cat
114,-0.34383722714809895,-0.33089183586517557,cat
115,-0.6195745564751942,0.17856804404275417,cat
116,-0.14050395077880928,0.4536317409503867,cat
117,0.4412820402615687,-0.26000592974173475,dog
118,0.5568617433677083,-1.2353456286357376,cat
119,-0.5371511944785199,1.5185563469798382,cat
120,0.21067666426646103,0.29139797809814194,dog
121,0.14613788773488268,0.6399852103239438,dog
122,-0.03556803126558683,-0.3906262849842743,cat
123,-0.5429536677723945,0.15147431886399665,cat
124,0.5421620271344094,-0.7549865255624275,cat
125,-0.2859523217196829,0.030981627863704064,cat
126,-0.5407872423521323,1.4374300427177074,cat
127,-0.7253591993361315,0.33462058048123966,cat
128,-0.73210849869692,0.4939204589719164,cat
129,0.2540373892672445,-0.45711649219949413,cat
130,0.5584249823510508,-1.4578502707058911,cat
131,0.8350698232434739,-0.3043024118814619,dog
132,0.8513998552261319,0.041753117158175534,dog
133,0.0299544895275885,0.43601338881175633,dog
134,0.9760237179690732,-0.35060907264471264,dog
135,-0.9342199432573999,1.3467452700417828,cat
136,-0.3354995834736465,1.2082182250409355,cat
137,-0.006535827515082637,0.5411340831710705,cat
138,0.9222878300526782,-1.2021743329068844,cat
139,0.0844059059945097,-0.2281922214237868,cat
140,0.11823105938608136,-0.057035101377415076,dog
141,-0.807689246024683,1.6401641043117783,cat
142,-0.8874157355530463,1.3499430201381124,cat
143,-0.1901089003079628,0.6314664785318322,cat
144,0.31125858158751973,0.09865341111062942,dog
145,0.6204681122361178,-0.9178177576207813,cat
146,-0.2660483146180934,0.44971095489375634,cat
147,-0.11626208949927586,-0.05499152991183598,cat
148,0.8688060737999472,-0.5844727326053483,dog
149,-0.7311017211939077,-0.10561149547300808,cat
